raw_app_type,heuristic_id,repeat,objective,prediction_raw,prediction_clamped,confidence,parse_ok,parse_error
premarshalling_astar,pop_3_op_m1_n17_250816_134737,9,2.91167,2.5,2.5,0.7,True,
premarshalling_astar,pop_6_op_e2_n11_250825_151150,0,0.38297,1.5,1.5,0.7,True,
premarshalling_astar,pop_6_op_e2_n11_250825_151150,1,0.38297,1.0,1.0,,True,Used float fallback (no JSON).
premarshalling_astar,pop_6_op_e2_n11_250825_151150,2,0.38297,1.5,1.5,0.7,True,
premarshalling_astar,pop_6_op_e2_n11_250825_151150,3,0.38297,1.5,1.5,0.7,True,
premarshalling_astar,pop_6_op_e2_n11_250825_151150,4,0.38297,1.0,1.0,,True,Used float fallback (no JSON).
premarshalling_astar,pop_6_op_e2_n11_250825_151150,5,0.38297,1.65,1.65,0.75,True,
premarshalling_astar,pop_6_op_e2_n11_250825_151150,6,0.38297,1.0,1.0,,True,Used float fallback (no JSON).
premarshalling_astar,pop_6_op_e2_n11_250825_151150,7,0.38297,1.0,1.0,,True,Used float fallback (no JSON).
premarshalling_astar,pop_6_op_e2_n11_250825_151150,8,0.38297,1.0,1.0,,True,Used float fallback (no JSON).
premarshalling_astar,pop_6_op_e2_n11_250825_151150,9,0.38297,1.0,1.0,,True,Used float fallback (no JSON).
premarshalling_astar,pop_16_op_m2_n14_250819_135235,0,0.20088,1.5,1.5,0.7,True,
premarshalling_astar,pop_16_op_m2_n14_250819_135235,1,0.20088,2.5,2.5,0.7,True,
premarshalling_astar,pop_16_op_m2_n14_250819_135235,2,0.20088,1.5,1.5,0.7,True,
premarshalling_astar,pop_16_op_m2_n14_250819_135235,3,0.20088,1.5,1.5,0.7,True,
premarshalling_astar,pop_16_op_m2_n14_250819_135235,4,0.20088,1.5,1.5,0.7,True,
premarshalling_astar,pop_16_op_m2_n14_250819_135235,5,0.20088,1.5,1.5,0.7,True,
premarshalling_astar,pop_16_op_m2_n14_250819_135235,6,0.20088,1.5,1.5,0.7,True,
premarshalling_astar,pop_16_op_m2_n14_250819_135235,7,0.20088,1.5,1.5,0.7,True,
premarshalling_astar,pop_16_op_m2_n14_250819_135235,8,0.20088,1.5,1.5,0.7,True,
premarshalling_astar,pop_16_op_m2_n14_250819_135235,9,0.20088,2.5,2.5,0.7,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,0,0.92596,0.65,0.65,0.75,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,1,0.92596,0.65,0.65,0.75,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,2,0.92596,0.65,0.65,0.75,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,3,0.92596,1.5,1.5,0.7,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,4,0.92596,0.25,0.25,0.7,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,5,0.92596,1.5,1.5,0.7,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,6,0.92596,1.5,1.5,0.7,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,7,0.92596,0.5,0.5,0.7,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,8,0.92596,1.5,1.5,0.7,True,
premarshalling_astar,pop_12_op_e2_n0_250821_212419,9,0.92596,0.65,0.65,0.75,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,0,1.80533,1.2,1.2,0.8,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,1,1.80533,1.2,1.2,0.8,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,2,1.80533,1.2,1.2,0.8,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,3,1.80533,1.2345,1.2345,0.9,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,4,1.80533,1.2,1.2,0.8,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,5,1.80533,1.25,1.25,0.8,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,6,1.80533,1.25,1.25,0.8,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,7,1.80533,1.2,1.2,0.8,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,8,1.80533,1.2,1.2,0.8,True,
puzzle_astar,pop_16_op_m1_n17_251009_051647,9,1.80533,1.2,1.2,0.8,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,0,2.20381,1.9086,1.9086,0.85,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,1,2.20381,1.9086,1.9086,0.75,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,2,2.20381,1.9086,1.9086,0.75,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,3,2.20381,1.9086,1.9086,0.85,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,4,2.20381,1.9086,1.9086,0.85,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,5,2.20381,1.9086,1.9086,0.85,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,6,2.20381,1.9086,1.9086,0.85,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,7,2.20381,1.926,1.926,0.75,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,8,2.20381,1.9086,1.9086,0.85,True,
puzzle_astar,pop_0_op_i1_n3_251016_195425,9,2.20381,1.9086,1.9086,0.85,True,
puzzle_astar,pop_5_op_m1_n8_251005_041917,0,1.85649,2.1,2.1,0.7,True,
puzzle_astar,pop_5_op_m1_n8_251005_041917,1,1.85649,2.285,2.285,0.9,True,
puzzle_astar,pop_5_op_m1_n8_251005_041917,2,1.85649,2.276445,2.276445,0.8,True,
puzzle_astar,pop_5_op_m1_n8_251005_041917,3,1.85649,2.20385,2.20385,0.7,True,
puzzle_astar,pop_5_op_m1_n8_251005_041917,4,1.85649,2.1,2.1,0.8,True,
puzzle_astar,pop_5_op_m1_n8_251005_041917,5,1.85649,1.941885,1.941885,0.7,True,
puzzle_astar,pop_5_op_m1_n8_251005_041917,6,1.85649,2.2764,2.2764,0.85,True,
puzzle_astar,pop_5_op_m1_n8_251005_041917,7,1.85649,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_5_op_m1_n8_251005_041917,8,1.85649,2.7913,2.7913,0.85,True,
puzzle_astar,pop_5_op_m1_n8_251005_041917,9,1.85649,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_5_op_e2_n9_251005_035236,0,1.42212,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_5_op_e2_n9_251005_035236,1,1.42212,0.9574,0.9574,0.8,True,
puzzle_astar,pop_5_op_e2_n9_251005_035236,2,1.42212,1.5,1.5,0.8,True,
puzzle_astar,pop_5_op_e2_n9_251005_035236,3,1.42212,1.6,1.6,0.7,True,
puzzle_astar,pop_5_op_e2_n9_251005_035236,4,1.42212,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_5_op_e2_n9_251005_035236,5,1.42212,0.9,0.9,0.85,True,
puzzle_astar,pop_5_op_e2_n9_251005_035236,6,1.42212,1.634635,1.634635,0.85,True,
puzzle_astar,pop_5_op_e2_n9_251005_035236,7,1.42212,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_5_op_e2_n9_251005_035236,8,1.42212,1.925,1.925,0.75,True,
puzzle_astar,pop_5_op_e2_n9_251005_035236,9,1.42212,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_6_op_m2_n8_251005_063028,0,1.42511,1.925,1.925,0.75,True,
puzzle_astar,pop_6_op_m2_n8_251005_063028,1,1.42511,1.923,1.923,0.75,True,
puzzle_astar,pop_6_op_m2_n8_251005_063028,2,1.42511,1.2,1.2,0.8,True,
puzzle_astar,pop_6_op_m2_n8_251005_063028,3,1.42511,1.2937,1.2937,0.85,True,
puzzle_astar,pop_6_op_m2_n8_251005_063028,4,1.42511,1.925,1.925,0.85,True,
puzzle_astar,pop_6_op_m2_n8_251005_063028,5,1.42511,1.925,1.925,0.85,True,
puzzle_astar,pop_6_op_m2_n8_251005_063028,6,1.42511,1.925,1.925,0.8,True,
puzzle_astar,pop_6_op_m2_n8_251005_063028,7,1.42511,1.25,1.25,0.8,True,
puzzle_astar,pop_6_op_m2_n8_251005_063028,8,1.42511,1.925,1.925,0.75,True,
puzzle_astar,pop_6_op_m2_n8_251005_063028,9,1.42511,1.925,1.925,0.75,True,
puzzle_astar,pop_9_op_e1_n10_251008_115314,0,1.0136,1.29435,1.29435,0.85,True,
puzzle_astar,pop_9_op_e1_n10_251008_115314,1,1.0136,1.2345,1.2345,0.85,True,
puzzle_astar,pop_9_op_e1_n10_251008_115314,2,1.0136,1.25,1.25,0.8,True,
puzzle_astar,pop_9_op_e1_n10_251008_115314,3,1.0136,1.25,1.25,0.8,True,
puzzle_astar,pop_9_op_e1_n10_251008_115314,4,1.0136,1.2948,1.2948,0.85,True,
puzzle_astar,pop_9_op_e1_n10_251008_115314,5,1.0136,1.293,1.293,0.85,True,
puzzle_astar,pop_9_op_e1_n10_251008_115314,6,1.0136,1.25,1.25,0.8,True,
puzzle_astar,pop_9_op_e1_n10_251008_115314,7,1.0136,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_9_op_e1_n10_251008_115314,8,1.0136,1.25,1.25,0.9,True,
puzzle_astar,pop_9_op_e1_n10_251008_115314,9,1.0136,1.25,1.25,0.8,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,0,0.95777,1.904375,1.904375,0.85,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,1,0.95777,1.25,1.25,0.8,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,2,0.95777,1.2943,1.2943,0.85,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,3,0.95777,1.90935,1.90935,0.85,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,4,0.95777,1.2,1.2,0.8,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,5,0.95777,1.2,1.2,0.8,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,6,0.95777,1.40935,1.40935,0.85,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,7,0.95777,1.2,1.2,0.8,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,8,0.95777,1.2,1.2,0.8,True,
puzzle_astar,pop_13_op_e1_n2_251024_045717,9,0.95777,1.404375,1.404375,0.9,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,0,0.95595,1.90435,1.90435,0.85,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,1,0.95595,1.90435,1.90435,0.85,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,2,0.95595,1.9028,1.9028,0.85,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,3,0.95595,1.90485,1.90485,0.85,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,4,0.95595,1.90435,1.90435,0.85,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,5,0.95595,1.90435,1.90435,0.85,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,6,0.95595,1.90435,1.90435,0.85,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,7,0.95595,1.90435,1.90435,0.85,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,8,0.95595,1.90435,1.90435,0.85,True,
puzzle_astar,pop_11_op_m2_n6_251024_025715,9,0.95595,1.90435,1.90435,0.85,True,
puzzle_astar,pop_12_op_e2_n7_251024_034506,0,2.26259,0.90374,0.90374,0.6,True,
puzzle_astar,pop_12_op_e2_n7_251024_034506,1,2.26259,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_12_op_e2_n7_251024_034506,2,2.26259,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_12_op_e2_n7_251024_034506,3,2.26259,1.0,1.0,,True,Used float fallback (no JSON).
puzzle_astar,pop_12_op_e2_n7_251024_034506,4,2.26259,2.28,2.28,0.75,True,
puzzle_astar,pop_12_op_e2_n7_251024_034506,5,2.26259,1.745628,1.745628,0.8,True,
puzzle_astar,pop_12_op_e2_n7_251024_034506,6,2.26259,2.276445,2.276445,0.9,True,
puzzle_astar,pop_12_op_e2_n7_251024_034506,7,2.26259,1.6249,1.6249,0.8,True,
puzzle_astar,pop_12_op_e2_n7_251024_034506,8,2.26259,1.684635,1.684635,0.8,True,
puzzle_astar,pop_12_op_e2_n7_251024_034506,9,2.26259,1.684635,1.684635,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,0,2.5337,1.2,1.2,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,1,2.5337,1.25,1.25,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,2,2.5337,1.2,1.2,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,3,2.5337,1.25,1.25,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,4,2.5337,1.2,1.2,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,5,2.5337,1.2,1.2,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,6,2.5337,1.2,1.2,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,7,2.5337,1.2,1.2,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,8,2.5337,1.25,1.25,0.8,True,
puzzle_astar,pop_11_op_e2_n8_251024_021136,9,2.5337,1.2,1.2,0.8,True,
