heuristic_id,raw_app_type,objective,prediction,confidence,parse_ok,parse_error
pop_4_op_m1_n15_251226_051356,cvrp_lns,3615939.7,3772351.0,0.75,True,
pop_4_op_m2_n15_251226_055944,cvrp_lns,3980343.0,3600000.0,0.75,True,
pop_4_op_m2_n14_251226_055944,cvrp_lns,3455800.6,3600000.0,0.8,True,
pop_2_op_e2_n15_251225_221616,cvrp_lns,3979452.9,3500000.0,0.85,True,
pop_4_op_m2_n16_251226_055944,cvrp_lns,3498361.0,3600000.0,0.85,True,
pop_4_op_m2_n13_251226_055944,cvrp_lns,3619060.2,3600000.0,0.85,True,
pop_4_op_m2_n12_251226_055944,cvrp_lns,3603138.7,3600000.0,0.85,True,
pop_4_op_m2_n11_251226_055944,cvrp_lns,3560067.6,3500000.0,0.85,True,
pop_4_op_m2_n10_251226_055944,cvrp_lns,3571300.2,3600000.0,0.8,True,
pop_4_op_m2_n0_251226_055944,cvrp_lns,3729006.2,3500000.0,0.85,True,
pop_4_op_m1_n9_251226_051356,cvrp_lns,3814044.6,3400000.0,0.75,True,
pop_4_op_m1_n8_251226_051356,cvrp_lns,3529433.6,3600000.0,0.85,True,
pop_4_op_m1_n7_251226_051356,cvrp_lns,3581952.6,3700000.0,0.8,True,
pop_4_op_m1_n6_251226_051356,cvrp_lns,3570590.5,3680000.0,0.85,True,
pop_4_op_m1_n5_251226_051356,cvrp_lns,3536448.1,3600000.0,0.85,True,
pop_4_op_m1_n4_251226_051356,cvrp_lns,3937246.6,3765460.9,0.75,True,
pop_4_op_m1_n2_251226_051356,cvrp_lns,3549594.3,3500000.0,0.8,True,
pop_4_op_m1_n1_251226_051356,cvrp_lns,3968929.7,3600000.0,0.85,True,
pop_4_op_m1_n19_251226_051356,cvrp_lns,3651032.3,3500000.0,0.8,True,
pop_4_op_m1_n18_251226_051356,cvrp_lns,3794588.3,3560000.0,0.85,True,
pop_4_op_m1_n17_251226_051356,cvrp_lns,3784659.2,3500000.0,0.75,True,
pop_4_op_m1_n16_251226_051356,cvrp_lns,3517306.8,3400000.0,0.8,True,
pop_4_op_e1_n9_251226_034419,cvrp_lns,3981765.6,3700000.0,0.8,True,
pop_3_op_m1_n16_251226_020829,cvrp_lns,3656712.2,3400000.0,0.85,True,
pop_4_op_e1_n8_251226_034419,cvrp_lns,3835395.6,3400000.0,0.8,True,
pop_4_op_e1_n6_251226_034419,cvrp_lns,3981765.6,3450000.0,0.7,True,
pop_3_op_m2_n17_251226_025640,cvrp_lns,3566591.3,3600000.0,0.75,True,
pop_3_op_m2_n16_251226_025640,cvrp_lns,3508939.8,3700000.0,0.85,True,
pop_3_op_m2_n15_251226_025640,cvrp_lns,3483814.7,3500000.0,0.85,True,
pop_3_op_m2_n14_251226_025640,cvrp_lns,3682957.1,3665522.55,0.8,True,
pop_3_op_m2_n13_251226_025640,cvrp_lns,3527703.9,3600000.0,0.85,True,
pop_3_op_m2_n12_251226_025640,cvrp_lns,3552458.8,3500000.0,0.8,True,
pop_3_op_m2_n11_251226_025640,cvrp_lns,3705467.0,3500000.0,0.85,True,
pop_3_op_m2_n10_251226_025640,cvrp_lns,3593751.9,3500000.0,0.8,True,
pop_3_op_m2_n0_251226_025640,cvrp_lns,3461423.4,3500000.0,0.8,True,
pop_3_op_m2_n18_251226_025640,cvrp_lns,3538074.2,3500000.0,0.85,True,
pop_3_op_m1_n9_251226_020829,cvrp_lns,3954315.4,3400000.0,0.7,True,
pop_3_op_m1_n7_251226_020829,cvrp_lns,3778272.5,3500000.0,0.85,True,
pop_3_op_m1_n6_251226_020829,cvrp_lns,3590748.7,3600000.0,0.85,True,
pop_3_op_m1_n5_251226_020829,cvrp_lns,3782251.2,3450000.0,0.85,True,
pop_3_op_m1_n4_251226_020829,cvrp_lns,3541767.6,3700000.0,0.85,True,
pop_3_op_m1_n3_251226_020829,cvrp_lns,3842426.7,3600000.0,0.85,True,
pop_3_op_m1_n2_251226_020829,cvrp_lns,3604990.2,3500000.0,0.8,True,
pop_3_op_m1_n1_251226_020829,cvrp_lns,3524318.9,3500000.0,0.85,True,
pop_3_op_m1_n19_251226_020829,cvrp_lns,3564825.0,3600000.0,0.85,True,
pop_3_op_m1_n18_251226_020829,cvrp_lns,3551329.1,3700000.0,0.85,True,
pop_3_op_m1_n8_251226_020829,cvrp_lns,3643025.6,3500000.0,0.8,True,
pop_3_op_m2_n19_251226_025640,cvrp_lns,3545472.0,3600000.0,0.8,True,
pop_3_op_m2_n1_251226_025640,cvrp_lns,3636229.3,3600000.0,0.8,True,
pop_3_op_m2_n2_251226_025640,cvrp_lns,3452215.5,3500000.0,0.85,True,
pop_4_op_e1_n5_251226_034419,cvrp_lns,3813011.8,3400000.0,0.8,True,
pop_4_op_e1_n4_251226_034419,cvrp_lns,3675227.6,3725000.0,0.85,True,
pop_4_op_e1_n3_251226_034419,cvrp_lns,3868615.2,3700000.0,0.85,True,
pop_4_op_e1_n2_251226_034419,cvrp_lns,3871256.0,3600000.0,0.8,True,
pop_4_op_e1_n19_251226_034419,cvrp_lns,3801775.9,3500000.0,0.8,True,
pop_4_op_e1_n18_251226_034419,cvrp_lns,3907693.9,3400000.0,0.8,True,
pop_4_op_e1_n17_251226_034419,cvrp_lns,3831767.8,3400000.0,0.85,True,
pop_4_op_e1_n16_251226_034419,cvrp_lns,3973205.3,3400000.0,0.8,True,
pop_4_op_e1_n15_251226_034419,cvrp_lns,3745357.8,3700000.0,0.85,True,
pop_4_op_e1_n13_251226_034419,cvrp_lns,3787521.1,3685299.7,0.85,True,
pop_4_op_e1_n12_251226_034419,cvrp_lns,3981765.6,3700000.0,0.8,True,
pop_4_op_e1_n11_251226_034419,cvrp_lns,3910586.6,3600000.0,0.8,True,
pop_4_op_e1_n10_251226_034419,cvrp_lns,3860724.1,3400000.0,0.85,True,
pop_4_op_e1_n0_251226_034419,cvrp_lns,3911697.3,3607602.4,0.85,True,
pop_3_op_m2_n9_251226_025640,cvrp_lns,3565399.0,3832361.35,0.75,True,
pop_3_op_m2_n8_251226_025640,cvrp_lns,3563336.4,3500000.0,0.85,True,
pop_3_op_m2_n7_251226_025640,cvrp_lns,3526538.2,3500000.0,0.85,True,
pop_3_op_m2_n6_251226_025640,cvrp_lns,3565399.0,3700000.0,0.85,True,
pop_3_op_m2_n5_251226_025640,cvrp_lns,3526549.2,3480000.0,0.85,True,
pop_3_op_m2_n4_251226_025640,cvrp_lns,3547724.5,3504597.4,0.8,True,
pop_3_op_m2_n3_251226_025640,cvrp_lns,3576574.9,3400000.0,0.85,True,
pop_4_op_e1_n7_251226_034419,cvrp_lns,3694843.9,3500000.0,0.85,True,
pop_2_op_e2_n14_251225_221616,cvrp_lns,3776833.3,3500000.0,0.8,True,
pop_19_op_m1_n0_251228_074716,cvrp_lns,3425009.8,3700000.0,0.85,True,
pop_2_op_e2_n12_251225_221616,cvrp_lns,3738311.6,3500000.0,0.8,True,
pop_19_op_m1_n2_251228_074716,cvrp_lns,3578977.7,3500000.0,0.8,True,
pop_19_op_m1_n1_251228_074716,cvrp_lns,3631723.3,3500000.0,0.85,True,
pop_19_op_m1_n19_251228_074716,cvrp_lns,3691340.7,3400000.0,0.85,True,
pop_19_op_m1_n18_251228_074716,cvrp_lns,3647202.4,3773610.35,0.85,True,
pop_19_op_m1_n17_251228_074716,cvrp_lns,3349279.5,3504597.5,0.85,True,
pop_19_op_m1_n16_251228_074716,cvrp_lns,3365810.4,3400000.0,0.85,True,
pop_9_op_m2_n1_250821_192903,premarshalling_astar,8.79957,0.35,0.7,True,
pop_9_op_m2_n3_250821_192903,premarshalling_astar,10.69957,0.5,0.7,True,
pop_9_op_m2_n4_250821_192903,premarshalling_astar,0.23632,5.0,0.8,True,
pop_9_op_m2_n5_250821_192903,premarshalling_astar,0.33474,1.5,0.75,True,
pop_9_op_m2_n6_250821_192903,premarshalling_astar,0.33474,0.65,0.85,True,
pop_9_op_e2_n19_250821_190214,premarshalling_astar,0.49418,0.25,0.6,True,
pop_9_op_m2_n7_250821_192903,premarshalling_astar,0.30077,0.65,0.75,True,
pop_9_op_m2_n19_250821_192903,premarshalling_astar,0.35863,5.0,0.7,True,
pop_9_op_m2_n8_250821_192903,premarshalling_astar,0.77974,2.0,0.75,True,
pop_0_op_e1_n8_250825_101251,premarshalling_astar,5.50536,1.5,0.75,True,
pop_9_op_m2_n9_250821_192903,premarshalling_astar,0.18021,1.5,0.7,True,
pop_9_op_m2_n2_250821_192903,premarshalling_astar,0.34779,6.5,0.75,True,
pop_0_op_e1_n0_250825_101251,premarshalling_astar,5.35163,0.2,0.75,True,
pop_0_op_e1_n10_250825_101251,premarshalling_astar,9.671,0.5,0.7,True,
pop_0_op_e1_n18_250825_101251,premarshalling_astar,0.71768,0.5,0.75,True,
pop_0_op_e1_n12_250825_101251,premarshalling_astar,10.69957,0.6,0.75,True,
pop_0_op_e1_n7_250825_101251,premarshalling_astar,1.2296,2.0,0.75,True,
pop_0_op_e1_n6_250825_101251,premarshalling_astar,8.94623,2.90012,0.65,True,
pop_9_op_m2_n18_250821_192903,premarshalling_astar,0.18021,0.5,0.6,True,
pop_0_op_e1_n5_250825_101251,premarshalling_astar,0.49815,0.25,0.75,True,
pop_0_op_e1_n4_250825_101251,premarshalling_astar,0.66125,0.35,0.85,True,
pop_0_op_e1_n3_250825_101251,premarshalling_astar,2.0229,0.5,0.8,True,
pop_0_op_e1_n11_250825_101251,premarshalling_astar,0.67559,0.5,0.7,True,
pop_0_op_e1_n2_250825_101251,premarshalling_astar,1.06775,0.6,0.75,True,
pop_0_op_e1_n19_250825_101251,premarshalling_astar,0.33772,0.75,0.85,True,
pop_0_op_e1_n17_250825_101251,premarshalling_astar,0.19548,0.75,0.8,True,
pop_0_op_e1_n16_250825_101251,premarshalling_astar,0.66125,1.0,0.95,True,
pop_0_op_e1_n15_250825_101251,premarshalling_astar,2.16453,0.5,0.75,True,
pop_0_op_e1_n14_250825_101251,premarshalling_astar,2.3593,0.5,0.7,True,
pop_0_op_e1_n13_250825_101251,premarshalling_astar,1.18496,5.0,0.75,True,
pop_0_op_e1_n1_250825_101251,premarshalling_astar,4.11,0.7,0.85,True,
pop_9_op_m2_n17_250821_192903,premarshalling_astar,0.52832,3.0,0.8,True,
pop_9_op_m1_n14_250821_191812,premarshalling_astar,0.32057,0.5,0.75,True,
pop_9_op_m2_n15_250821_192903,premarshalling_astar,0.51022,2.28,0.8,True,
pop_9_op_m1_n12_250821_191812,premarshalling_astar,0.30117,3.5,0.75,True,
pop_9_op_m1_n11_250821_191812,premarshalling_astar,0.24922,1.5,0.75,True,
pop_9_op_m1_n10_250821_191812,premarshalling_astar,0.48307,1.5,0.7,True,
pop_9_op_m1_n0_250821_191812,premarshalling_astar,0.31073,0.5,0.7,True,
pop_9_op_e2_n9_250821_190214,premarshalling_astar,8.94623,11.615222,0.85,True,
pop_9_op_e2_n8_250821_190214,premarshalling_astar,8.79957,0.5,0.7,True,
pop_9_op_m1_n13_250821_191812,premarshalling_astar,8.79957,0.5,0.75,True,
pop_9_op_e2_n7_250821_190214,premarshalling_astar,13.9329,1.5,0.7,True,
pop_9_op_e2_n5_250821_190214,premarshalling_astar,6.78846,0.5,0.75,True,
pop_9_op_e2_n4_250821_190214,premarshalling_astar,7.78846,0.65,0.7,True,
pop_9_op_e2_n3_250821_190214,premarshalling_astar,3.05889,0.46205,0.85,True,
pop_0_op_e1_n9_250825_101251,premarshalling_astar,8.81957,0.284265,0.7,True,
pop_9_op_e2_n2_250821_190214,premarshalling_astar,8.81957,0.6,0.75,True,
pop_9_op_e2_n1_250821_190214,premarshalling_astar,8.79957,1.5,0.75,True,
pop_9_op_e2_n6_250821_190214,premarshalling_astar,10.69957,1.5,0.7,True,
pop_9_op_m1_n15_250821_191812,premarshalling_astar,0.66943,1.5,0.75,True,
pop_9_op_m1_n16_250821_191812,premarshalling_astar,2.09096,0.25,0.75,True,
pop_9_op_m1_n17_250821_191812,premarshalling_astar,4.285,0.46205,0.9,True,
pop_9_op_m2_n14_250821_192903,premarshalling_astar,0.33863,0.785,0.85,True,
pop_9_op_m2_n13_250821_192903,premarshalling_astar,0.35517,0.5,0.75,True,
pop_9_op_m2_n12_250821_192903,premarshalling_astar,0.43899,0.6,0.75,True,
pop_9_op_m2_n11_250821_192903,premarshalling_astar,5.41,0.6,0.8,True,
pop_9_op_m2_n10_250821_192903,premarshalling_astar,5.41,0.35,0.65,True,
pop_9_op_m2_n0_250821_192903,premarshalling_astar,0.43995,6.0,0.75,True,
pop_9_op_m1_n9_250821_191812,premarshalling_astar,0.75551,1.5,0.75,True,
pop_9_op_m1_n7_250821_191812,premarshalling_astar,8.79957,7.816,0.9,True,
pop_9_op_m1_n6_250821_191812,premarshalling_astar,0.61245,1.5,0.75,True,
pop_9_op_m1_n5_250821_191812,premarshalling_astar,0.75832,1.5,0.7,True,
pop_9_op_m1_n4_250821_191812,premarshalling_astar,0.34323,0.7,0.85,True,
pop_9_op_m1_n3_250821_191812,premarshalling_astar,0.33863,6.0,0.75,True,
pop_9_op_m1_n2_250821_191812,premarshalling_astar,0.66943,1.5,0.75,True,
pop_9_op_m1_n1_250821_191812,premarshalling_astar,4.02417,0.3,0.75,True,
pop_9_op_m1_n18_250821_191812,premarshalling_astar,0.10648,1.5,0.75,True,
pop_9_op_m2_n16_250821_192903,premarshalling_astar,0.19343,0.722576,0.65,True,
pop_0_op_e2_n0_250825_102931,premarshalling_astar,4.35008,1.5,0.75,True,
pop_0_op_i1_n3_250825_093130,premarshalling_astar,1.55343,1.0,0.85,True,
pop_0_op_e2_n11_250825_102931,premarshalling_astar,0.66125,0.3,0.75,True,
pop_0_op_i1_n8_250825_093130,premarshalling_astar,8.79957,4.964585,0.8,True,
pop_0_op_i1_n7_250825_095101,premarshalling_astar,10.69957,0.25,0.75,True,
pop_0_op_i1_n7_250825_093130,premarshalling_astar,1.12468,2.5,0.7,True,
pop_0_op_i1_n6_250825_095101,premarshalling_astar,10.69957,0.6,0.75,True,
pop_0_op_i1_n6_250825_093130,premarshalling_astar,8.79957,0.5,0.7,True,
pop_0_op_i1_n5_250825_095101,premarshalling_astar,8.79957,0.3,0.75,True,
pop_0_op_i1_n8_250825_095101,premarshalling_astar,10.69957,0.248708,0.95,True,
pop_0_op_i1_n4_250825_095101,premarshalling_astar,10.69957,2.5,0.75,True,
pop_0_op_i1_n3_250825_095101,premarshalling_astar,10.69957,0.5,0.75,True,
pop_0_op_i1_n2_250825_095101,premarshalling_astar,4.23167,0.2,0.75,True,
pop_0_op_i1_n2_250825_093130,premarshalling_astar,10.69957,0.5,0.7,True,
pop_0_op_i1_n1_250825_095101,premarshalling_astar,10.69957,0.2,0.75,True,
pop_0_op_i1_n1_250825_093130,premarshalling_astar,8.79957,0.284265,0.65,True,
pop_0_op_i1_n19_250825_095101,premarshalling_astar,8.79957,0.5,0.6,True,
pop_0_op_i1_n4_250825_093130,premarshalling_astar,5.35667,1.0648,0.85,True,
pop_0_op_i1_n19_250825_093130,premarshalling_astar,5.021,0.5,0.6,True,
pop_0_op_i1_n9_250825_093130,premarshalling_astar,13.9329,0.08148,0.75,True,
pop_0_op_m1_n0_250825_104303,premarshalling_astar,0.66943,0.3,0.85,True,
pop_0_op_m1_n3_250825_104303,premarshalling_astar,2.0229,0.3,0.75,True,
pop_0_op_m1_n2_250825_104303,premarshalling_astar,0.46205,0.5,0.75,True,
pop_9_op_e2_n18_250821_190214,premarshalling_astar,8.42635,0.6,0.75,True,
pop_0_op_m1_n1_250825_104303,premarshalling_astar,8.86623,0.25,0.6,True,
pop_0_op_m1_n19_250825_104303,premarshalling_astar,0.46886,0.5,0.7,True,
pop_0_op_m1_n18_250825_104303,premarshalling_astar,0.99135,5.6,0.7,True,
pop_0_op_i1_n9_250825_095101,premarshalling_astar,13.9329,0.75,0.85,True,
pop_0_op_m1_n17_250825_104303,premarshalling_astar,0.51852,0.5,0.7,True,
pop_0_op_m1_n15_250825_104303,premarshalling_astar,1.52363,5.86728,0.9,True,
pop_0_op_m1_n14_250825_104303,premarshalling_astar,1.66723,0.6,0.75,True,
pop_0_op_m1_n13_250825_104303,premarshalling_astar,2.43378,0.6,0.85,True,
pop_0_op_m1_n12_250825_104303,premarshalling_astar,0.67559,2.0,0.75,True,
pop_0_op_m1_n11_250825_104303,premarshalling_astar,10.69957,0.6,0.75,True,
pop_0_op_m1_n10_250825_104303,premarshalling_astar,0.37855,0.65,0.75,True,
pop_0_op_m1_n16_250825_104303,premarshalling_astar,0.48407,2.5,0.75,True,
pop_0_op_i1_n18_250825_095101,premarshalling_astar,9.64623,1.2,0.75,True,
pop_0_op_i1_n18_250825_093130,premarshalling_astar,8.79957,10.866235,0.75,True,
pop_0_op_i1_n17_250825_095101,premarshalling_astar,6.33528,0.5,0.6,True,
pop_0_op_e2_n7_250825_102931,premarshalling_astar,0.81762,0.32,0.75,True,
pop_0_op_e2_n6_250825_102931,premarshalling_astar,0.50553,0.3,0.7,True,
pop_0_op_e2_n5_250825_102931,premarshalling_astar,0.67559,0.6,0.85,True,
pop_0_op_e2_n4_250825_102931,premarshalling_astar,1.87638,0.7,0.85,True,
pop_0_op_e2_n3_250825_102931,premarshalling_astar,0.40537,0.5,0.7,True,
pop_0_op_e2_n2_250825_102931,premarshalling_astar,1.2296,0.5,0.6,True,
pop_0_op_e2_n8_250825_102931,premarshalling_astar,3.56764,0.75,0.6,True,
pop_0_op_e2_n1_250825_102931,premarshalling_astar,10.69957,4.453025,0.7,True,
pop_0_op_e2_n18_250825_102931,premarshalling_astar,8.57814,0.7,0.65,True,
pop_0_op_e2_n17_250825_102931,premarshalling_astar,0.45613,2.5,0.75,True,
pop_0_op_e2_n16_250825_102931,premarshalling_astar,1.06483,6.0,0.75,True,
pop_0_op_e2_n15_250825_102931,premarshalling_astar,8.79957,0.25,0.75,True,
pop_0_op_e2_n13_250825_102931,premarshalling_astar,1.07883,0.5,0.75,True,
pop_0_op_e2_n12_250825_102931,premarshalling_astar,2.05858,0.3,0.75,True,
pop_0_op_e2_n19_250825_102931,premarshalling_astar,13.9329,0.5,0.6,True,
pop_0_op_e2_n9_250825_102931,premarshalling_astar,1.30565,1.5,0.75,True,
pop_0_op_i1_n0_250825_093130,premarshalling_astar,5.021,1.5,0.75,True,
pop_0_op_i1_n0_250825_095101,premarshalling_astar,4.23167,0.7,0.85,True,
pop_0_op_i1_n17_250825_093130,premarshalling_astar,10.69957,0.5,0.75,True,
pop_0_op_i1_n16_250825_095101,premarshalling_astar,6.33528,0.25,0.8,True,
pop_0_op_i1_n16_250825_093130,premarshalling_astar,10.69957,4.453025,0.7,True,
pop_0_op_i1_n15_250825_095101,premarshalling_astar,13.9329,3.7,0.75,True,
pop_0_op_i1_n15_250825_093130,premarshalling_astar,2.39512,0.7,0.85,True,
pop_0_op_i1_n14_250825_095101,premarshalling_astar,10.69957,1.5,0.7,True,
pop_0_op_i1_n14_250825_093130,premarshalling_astar,13.9329,0.6,0.75,True,
pop_0_op_i1_n13_250825_095101,premarshalling_astar,10.69957,1.5,0.7,True,
pop_0_op_i1_n13_250825_093130,premarshalling_astar,0.98918,2.5,0.75,True,
pop_0_op_i1_n12_250825_095101,premarshalling_astar,5.35667,0.3,0.75,True,
pop_0_op_i1_n12_250825_093130,premarshalling_astar,10.69957,0.6,0.75,True,
pop_0_op_i1_n11_250825_095101,premarshalling_astar,8.8529,0.5,0.7,True,
pop_0_op_i1_n11_250825_093130,premarshalling_astar,10.69957,0.75,0.8,True,
pop_0_op_i1_n10_250825_095101,premarshalling_astar,10.69957,9.1468,0.75,True,
pop_0_op_i1_n10_250825_093130,premarshalling_astar,1.1281,0.6,0.75,True,
pop_0_op_e2_n10_250825_102931,premarshalling_astar,0.33772,0.6,0.85,True,
pop_9_op_e2_n17_250821_190214,premarshalling_astar,6.35528,1.5,0.75,True,
pop_8_op_e1_n14_250821_181016,premarshalling_astar,0.56721,1.5,0.7,True,
pop_9_op_e2_n14_250821_190214,premarshalling_astar,0.66246,1.5,0.75,True,
pop_8_op_e1_n15_250821_181016,premarshalling_astar,0.47169,5.0,0.7,True,
pop_8_op_e1_n13_250821_181016,premarshalling_astar,5.35528,1.5,0.75,True,
pop_8_op_e1_n12_250821_181016,premarshalling_astar,0.38245,0.5,0.75,True,
pop_8_op_e1_n11_250821_181016,premarshalling_astar,8.81957,2.5,0.7,True,
pop_8_op_e1_n10_250821_181016,premarshalling_astar,0.82119,0.5,0.6,True,
pop_8_op_e1_n0_250821_181016,premarshalling_astar,0.52613,0.75,0.6,True,
pop_8_op_e1_n17_250821_181016,premarshalling_astar,0.56323,1.5,0.75,True,
pop_7_op_m2_n9_250821_180122,premarshalling_astar,0.33863,0.15,0.75,True,
pop_7_op_m2_n7_250821_180122,premarshalling_astar,0.29644,2.0,0.65,True,
pop_7_op_m2_n6_250821_180122,premarshalling_astar,0.32351,1.2851,0.9,True,
pop_7_op_m2_n5_250821_180122,premarshalling_astar,0.1287,0.15,0.8,True,
pop_7_op_m2_n4_250821_180122,premarshalling_astar,0.5838,5.314,0.78,True,
pop_7_op_m2_n3_250821_180122,premarshalling_astar,0.33863,0.25,0.75,True,
pop_7_op_m2_n2_250821_180122,premarshalling_astar,0.34323,3.539441,0.85,True,
pop_7_op_m2_n8_250821_180122,premarshalling_astar,1.15866,0.5,0.7,True,
pop_7_op_m2_n1_250821_180122,premarshalling_astar,0.38022,1.5,0.75,True,
pop_8_op_e1_n18_250821_181016,premarshalling_astar,10.7329,1.5,0.85,True,
pop_8_op_e1_n1_250821_181016,premarshalling_astar,10.69957,8.0,0.7,True,
pop_8_op_e2_n17_250821_182057,premarshalling_astar,8.79957,0.5,0.7,True,
pop_8_op_e2_n16_250821_182057,premarshalling_astar,6.33528,1.5,0.8,True,
pop_8_op_e2_n15_250821_182057,premarshalling_astar,13.9329,0.5,0.7,True,
pop_8_op_e2_n14_250821_182057,premarshalling_astar,0.38529,1.5,0.75,True,
pop_8_op_e2_n11_250821_182057,premarshalling_astar,0.53038,6.5,0.75,True,
pop_8_op_e2_n10_250821_182057,premarshalling_astar,0.61337,2.5,0.75,True,
pop_8_op_e1_n19_250821_181016,premarshalling_astar,9.54957,0.5,0.6,True,
pop_8_op_e2_n0_250821_182057,premarshalling_astar,7.66957,1.5,0.75,True,
pop_8_op_e1_n8_250821_181016,premarshalling_astar,0.63281,0.5,0.7,True,
pop_8_op_e1_n7_250821_181016,premarshalling_astar,0.37466,0.5,0.75,True,
pop_8_op_e1_n6_250821_181016,premarshalling_astar,8.79957,0.5,0.75,True,
pop_8_op_e1_n5_250821_181016,premarshalling_astar,8.79957,0.7,0.6,True,
pop_8_op_e1_n3_250821_181016,premarshalling_astar,0.32906,7.01969,0.85,True,
pop_8_op_e1_n2_250821_181016,premarshalling_astar,0.53236,0.5,0.6,True,
pop_8_op_e1_n9_250821_181016,premarshalling_astar,0.33988,6.0,0.75,True,
pop_8_op_e2_n18_250821_182057,premarshalling_astar,10.69957,0.6,0.75,True,
pop_7_op_m2_n19_250821_180122,premarshalling_astar,0.35252,10.7463,0.7,True,
pop_7_op_m2_n17_250821_180122,premarshalling_astar,0.28041,0.5,0.75,True,
pop_7_op_m1_n18_250821_175151,premarshalling_astar,0.33863,0.25,0.75,True,
pop_7_op_m1_n17_250821_175151,premarshalling_astar,3.18175,0.35,0.7,True,
pop_7_op_m1_n16_250821_175151,premarshalling_astar,0.50641,4.5,0.7,True,
pop_7_op_m1_n15_250821_175151,premarshalling_astar,8.79957,7.58125,0.6,True,
pop_7_op_m1_n14_250821_175151,premarshalling_astar,0.35517,0.65,0.75,True,
pop_7_op_m1_n13_250821_175151,premarshalling_astar,0.28394,1.5,0.75,True,
pop_7_op_m1_n19_250821_175151,premarshalling_astar,0.11557,5.0,0.85,True,
pop_7_op_m1_n12_250821_175151,premarshalling_astar,11.2529,0.6,0.75,True,
pop_7_op_m1_n10_250821_175151,premarshalling_astar,0.28903,1.5,0.95,True,
pop_7_op_m1_n0_250821_175151,premarshalling_astar,0.52431,1.5,0.85,True,
pop_7_op_e2_n9_250821_173739,premarshalling_astar,0.33177,1.5,0.75,True,
pop_7_op_e2_n8_250821_173739,premarshalling_astar,1.2851,2.5,0.6,True,
pop_0_op_m1_n4_250825_104303,premarshalling_astar,0.301,1.5,0.7,True,
pop_7_op_e2_n7_250821_173739,premarshalling_astar,2.62203,5.0,0.7,True,
pop_7_op_m1_n11_250821_175151,premarshalling_astar,0.41267,0.675,0.8,True,
pop_7_op_m2_n18_250821_180122,premarshalling_astar,0.31117,1.5,0.75,True,
pop_7_op_m1_n1_250821_175151,premarshalling_astar,8.79957,1.5,0.7,True,
pop_7_op_m1_n3_250821_175151,premarshalling_astar,0.66943,0.74903,0.6,True,
pop_7_op_m2_n16_250821_180122,premarshalling_astar,8.79957,0.7,0.8,True,
pop_7_op_m2_n15_250821_180122,premarshalling_astar,0.28628,1.5,0.75,True,
pop_9_op_m2_n1_251008_132009,puzzle_astar,2.5337,1.2,0.8,True,
pop_9_op_m2_n18_251008_132009,puzzle_astar,0.83429,1.8,0.8,True,
pop_9_op_m2_n2_251008_132009,puzzle_astar,1.78586,1.2,0.8,True,
pop_9_op_m2_n17_251008_132009,puzzle_astar,1.03766,2.18,0.9,True,
pop_9_op_m2_n19_251008_132009,puzzle_astar,0.90784,1.5,0.75,True,
pop_9_op_m2_n0_251008_132009,puzzle_astar,0.76871,2.1,0.8,True,
pop_9_op_m2_n15_251008_132009,puzzle_astar,2.5337,2.193,0.8,True,
pop_9_op_m2_n14_251008_132009,puzzle_astar,1.34777,2.35,0.9,True,
pop_9_op_m2_n13_251008_132009,puzzle_astar,2.5337,1.3069,0.85,True,
pop_9_op_m2_n12_251008_132009,puzzle_astar,1.1891,1.2,0.9,True,
pop_9_op_m2_n11_251008_132009,puzzle_astar,0.91228,2.5,0.75,True,
pop_9_op_m2_n10_251008_132009,puzzle_astar,0.90784,1.25,0.85,True,
pop_9_op_m2_n3_251008_132009,puzzle_astar,0.91228,2.1,0.85,True,
pop_9_op_m2_n16_251008_132009,puzzle_astar,1.42212,1.3041,0.95,True,
pop_9_op_m2_n4_251008_132009,puzzle_astar,2.5337,1.074,0.7,True,
pop_9_op_e2_n10_251008_122237,puzzle_astar,2.31592,1.9,0.7,True,
pop_9_op_m2_n6_251008_132009,puzzle_astar,2.01919,1.2,0.95,True,
pop_0_op_e1_n1_251017_013915,puzzle_astar,2.5337,1.2,0.85,True,
pop_0_op_e1_n19_251017_013915,puzzle_astar,2.5337,1.93442,0.75,True,
pop_9_op_m1_n9_251008_125044,puzzle_astar,1.28744,1.2,0.9,True,
pop_0_op_e1_n18_251017_013915,puzzle_astar,1.79143,1.9,0.8,True,
pop_0_op_e1_n17_251017_013915,puzzle_astar,2.5337,1.9,0.85,True,
pop_0_op_e1_n16_251017_013915,puzzle_astar,2.5337,1.0,0.95,True,
pop_0_op_e1_n15_251017_013915,puzzle_astar,2.5337,2.9,0.85,True,
pop_9_op_m2_n5_251008_132009,puzzle_astar,2.5337,1.2,0.7,True,
pop_0_op_e1_n14_251017_013915,puzzle_astar,2.5337,1.9,0.85,True,
pop_0_op_e1_n12_251017_013915,puzzle_astar,2.5337,1.9,0.8,True,
pop_0_op_e1_n11_251017_013915,puzzle_astar,2.5337,2.283165,0.9,True,
pop_0_op_e1_n10_251017_013915,puzzle_astar,2.5337,2.2,0.85,True,
pop_0_op_e1_n0_251017_013915,puzzle_astar,2.5337,1.2,0.9,True,
pop_9_op_m2_n9_251008_132009,puzzle_astar,2.5337,1.0,0.8,True,
pop_9_op_m2_n8_251008_132009,puzzle_astar,1.74981,1.25,0.95,True,
pop_9_op_m2_n7_251008_132009,puzzle_astar,2.5337,1.2,0.8,True,
