heuristic_id,raw_app_type,objective,prediction,confidence,parse_ok,parse_error
pop_18_op_m2_n6_251225_013900,bin_greedy,0.01409,0.045,0.65,True,
pop_18_op_m2_n7_251225_013900,bin_greedy,0.01409,0.025,0.65,True,
pop_18_op_m2_n8_251225_013900,bin_greedy,0.0333,0.02032,0.65,True,
pop_18_op_m2_n9_251225_013900,bin_greedy,0.02012,0.02032,0.65,True,
pop_19_op_e1_n0_251225_014412,bin_greedy,0.03984,0.02032,0.78,True,
pop_19_op_e1_n10_251225_014412,bin_greedy,1.25163,0.045,0.65,True,
pop_19_op_e1_n11_251225_014412,bin_greedy,1.39471,0.045,0.65,True,
pop_19_op_e1_n12_251225_014412,bin_greedy,0.02385,0.02032,0.65,True,
pop_19_op_e1_n13_251225_014412,bin_greedy,0.0166,0.045,0.65,True,
pop_19_op_e1_n14_251225_014412,bin_greedy,1.51524,0.045,0.65,True,
pop_19_op_e1_n15_251225_014412,bin_greedy,1.05946,0.045,0.65,True,
pop_19_op_e1_n16_251225_014412,bin_greedy,1.51061,0.045,0.65,True,
pop_19_op_e1_n17_251225_014412,bin_greedy,1.09417,0.045,0.65,True,
pop_19_op_e1_n18_251225_014412,bin_greedy,0.76889,0.045,0.65,True,
pop_19_op_e1_n19_251225_014412,bin_greedy,1.47973,0.045,0.65,True,
pop_19_op_e1_n1_251225_014412,bin_greedy,0.03944,0.025,0.65,True,
pop_19_op_e1_n2_251225_014412,bin_greedy,0.45005,0.045,0.65,True,
pop_19_op_e1_n3_251225_014412,bin_greedy,0.61606,0.045,0.65,True,
pop_19_op_e1_n4_251225_014412,bin_greedy,0.21089,0.025,0.65,True,
pop_19_op_e1_n5_251225_014412,bin_greedy,0.42509,0.045,0.65,True,
pop_19_op_e1_n7_251225_014412,bin_greedy,1.51414,0.045,0.65,True,
pop_19_op_e1_n8_251225_014412,bin_greedy,1.51534,0.045,0.65,True,
pop_19_op_e1_n9_251225_014412,bin_greedy,0.40648,0.035,0.65,True,
pop_19_op_e2_n0_251225_015005,bin_greedy,0.41121,0.045,0.65,True,
pop_19_op_e2_n10_251225_015005,bin_greedy,0.05161,0.045,0.65,True,
pop_19_op_e2_n11_251225_015005,bin_greedy,0.81859,0.045,0.65,True,
pop_19_op_e2_n12_251225_015005,bin_greedy,1.51534,0.045,0.65,True,
pop_19_op_e2_n13_251225_015005,bin_greedy,1.51394,0.045,0.65,True,
pop_19_op_e2_n14_251225_015005,bin_greedy,0.03984,0.025,0.65,True,
pop_19_op_e2_n15_251225_015005,bin_greedy,0.07677,0.025,0.65,True,
pop_19_op_e2_n16_251225_015005,bin_greedy,0.04226,0.045,0.65,True,
pop_19_op_e2_n17_251225_015005,bin_greedy,1.42499,0.045,0.65,True,
pop_19_op_e2_n18_251225_015005,bin_greedy,0.03612,0.045,0.65,True,
pop_19_op_e2_n19_251225_015005,bin_greedy,0.03944,0.02032,0.75,True,
pop_19_op_e2_n1_251225_015005,bin_greedy,0.34993,0.025,0.65,True,
pop_19_op_e2_n3_251225_015005,bin_greedy,0.443,0.045,0.65,True,
pop_19_op_e2_n4_251225_015005,bin_greedy,0.01248,0.025,0.65,True,
pop_19_op_e2_n5_251225_015005,bin_greedy,0.08059,0.045,0.65,True,
pop_19_op_e2_n6_251225_015005,bin_greedy,1.51534,0.30724,0.65,True,
pop_19_op_e2_n7_251225_015005,bin_greedy,1.51534,0.045,0.65,True,
pop_19_op_e2_n8_251225_015005,bin_greedy,0.04336,0.045,0.65,True,
pop_19_op_e2_n9_251225_015005,bin_greedy,0.04538,0.028,0.65,True,
pop_19_op_m1_n0_251225_015609,bin_greedy,0.03874,0.025,0.75,True,
pop_19_op_m1_n10_251225_015609,bin_greedy,0.03954,0.025,0.65,True,
pop_19_op_m1_n11_251225_015609,bin_greedy,0.01439,0.025,0.65,True,
pop_19_op_m1_n12_251225_015609,bin_greedy,0.01077,0.025,0.65,True,
pop_19_op_m1_n13_251225_015609,bin_greedy,1.51122,0.56847,0.85,True,
pop_19_op_m1_n14_251225_015609,bin_greedy,0.03562,0.025,0.65,True,
pop_19_op_m1_n15_251225_015609,bin_greedy,0.01207,0.045,0.65,True,
pop_19_op_m1_n16_251225_015609,bin_greedy,0.03662,0.025,0.75,True,
pop_19_op_m1_n17_251225_015609,bin_greedy,0.39471,0.045,0.65,True,
pop_19_op_m1_n18_251225_015609,bin_greedy,0.03823,0.045,0.65,True,
pop_19_op_m1_n19_251225_015609,bin_greedy,0.04115,0.02832,0.75,True,
pop_19_op_m1_n1_251225_015609,bin_greedy,0.04729,0.025,0.65,True,
pop_19_op_m1_n2_251225_015609,bin_greedy,0.29118,0.045,0.65,True,
pop_19_op_m1_n3_251225_015609,bin_greedy,0.03532,0.02032,0.75,True,
pop_19_op_m1_n4_251225_015609,bin_greedy,0.02837,0.025,0.75,True,
pop_19_op_m1_n5_251225_015609,bin_greedy,0.03994,0.045,0.72,True,
pop_19_op_m1_n6_251225_015609,bin_greedy,0.01298,0.045,0.65,True,
pop_19_op_m1_n7_251225_015609,bin_greedy,0.065,0.02042,0.65,True,
pop_19_op_m1_n8_251225_015609,bin_greedy,0.02425,0.025,0.75,True,
pop_19_op_m1_n9_251225_015609,bin_greedy,1.51424,0.045,0.65,True,
pop_19_op_m2_n0_251225_020114,bin_greedy,0.0333,0.025,0.65,True,
pop_19_op_m2_n10_251225_020114,bin_greedy,0.01298,0.025,0.65,True,
pop_19_op_m2_n11_251225_020114,bin_greedy,0.68468,0.56847,0.85,True,
pop_19_op_m2_n12_251225_020114,bin_greedy,0.01157,0.025,0.65,True,
pop_19_op_m2_n13_251225_020114,bin_greedy,0.00906,0.025,0.65,True,
pop_19_op_m2_n14_251225_020114,bin_greedy,0.0323,0.025,0.65,True,
pop_19_op_m2_n15_251225_020114,bin_greedy,0.03854,0.025,0.65,True,
pop_19_op_m2_n16_251225_020114,bin_greedy,0.01006,0.01245,0.72,True,
pop_19_op_m2_n17_251225_020114,bin_greedy,0.03501,0.025,0.65,True,
pop_19_op_m2_n18_251225_020114,bin_greedy,0.03371,0.025,0.65,True,
pop_19_op_m2_n19_251225_020114,bin_greedy,0.01016,0.025,0.65,True,
pop_19_op_m2_n1_251225_020114,bin_greedy,0.01922,0.025,0.65,True,
pop_19_op_m2_n2_251225_020114,bin_greedy,0.04407,0.045,0.65,True,
pop_19_op_m2_n3_251225_020114,bin_greedy,0.00765,0.025,0.65,True,
pop_19_op_m2_n4_251225_020114,bin_greedy,0.00996,0.025,0.65,True,
pop_19_op_m2_n5_251225_020114,bin_greedy,0.03924,0.042,0.65,True,
pop_19_op_m2_n6_251225_020114,bin_greedy,0.01006,0.025,0.65,True,
pop_19_op_m2_n7_251225_020114,bin_greedy,0.03783,0.025,0.65,True,
pop_19_op_m2_n8_251225_020114,bin_greedy,0.04447,0.025,0.65,True,
pop_19_op_m2_n9_251225_020114,bin_greedy,0.02777,0.025,0.65,True,
pop_1_op_e1_n0_251224_194128,bin_greedy,0.6229,0.045,0.65,True,
pop_1_op_e1_n10_251224_194128,bin_greedy,0.04226,0.042,0.65,True,
pop_1_op_e1_n11_251224_194128,bin_greedy,0.05232,0.022,0.65,True,
pop_1_op_e1_n12_251224_194128,bin_greedy,1.5078,0.045,0.65,True,
pop_1_op_e1_n13_251224_194128,bin_greedy,1.44864,0.042,0.65,True,
pop_1_op_e1_n14_251224_194128,bin_greedy,0.05685,0.045,0.65,True,
pop_1_op_e1_n15_251224_194128,bin_greedy,0.03984,0.045,0.65,True,
pop_1_op_e1_n17_251224_194128,bin_greedy,1.51534,0.045,0.65,True,
pop_1_op_e1_n18_251224_194128,bin_greedy,0.25033,0.02032,0.75,True,
pop_1_op_e1_n1_251224_194128,bin_greedy,1.27196,0.045,0.65,True,
pop_1_op_e1_n2_251224_194128,bin_greedy,0.13211,0.045,0.65,True,
pop_1_op_e1_n3_251224_194128,bin_greedy,1.51212,0.045,0.65,True,
pop_1_op_e1_n5_251224_194128,bin_greedy,0.34863,0.045,0.65,True,
pop_1_op_e1_n7_251224_194128,bin_greedy,0.12577,0.012,0.65,True,
pop_1_op_e1_n8_251224_194128,bin_greedy,1.51524,0.045,0.65,True,
pop_1_op_e1_n9_251224_194128,bin_greedy,1.49894,0.045,0.65,True,
pop_1_op_e2_n0_251224_194452,bin_greedy,0.1483,0.02282,0.75,True,
pop_1_op_e2_n10_251224_194452,bin_greedy,0.38948,0.045,0.65,True,
pop_1_op_e2_n11_251224_194452,bin_greedy,0.65872,0.042,0.65,True,
pop_1_op_e2_n12_251224_194452,bin_greedy,0.04025,0.045,0.65,True,
pop_1_op_e2_n13_251224_194452,bin_greedy,1.17416,0.045,0.65,True,
pop_1_op_e2_n14_251224_194452,bin_greedy,0.03984,0.042,0.65,True,
pop_1_op_e2_n15_251224_194452,bin_greedy,1.51534,0.045,0.65,True,
pop_1_op_e2_n16_251224_194452,bin_greedy,1.51534,0.042,0.65,True,
pop_1_op_e2_n17_251224_194452,bin_greedy,0.04709,0.045,0.65,True,
pop_1_op_e2_n18_251224_194452,bin_greedy,0.12456,0.042,0.65,True,
pop_1_op_e2_n19_251224_194452,bin_greedy,0.06258,0.045,0.65,True,
pop_1_op_e2_n1_251224_194452,bin_greedy,0.50629,0.02032,0.75,True,
pop_1_op_e2_n2_251224_194452,bin_greedy,0.32679,0.042,0.65,True,
pop_1_op_e2_n3_251224_194452,bin_greedy,1.51534,0.045,0.65,True,
pop_1_op_e2_n4_251224_194452,bin_greedy,1.51534,0.045,0.65,True,
pop_1_op_e2_n5_251224_194452,bin_greedy,1.51514,0.045,0.65,True,
pop_1_op_e2_n6_251224_194452,bin_greedy,0.11732,0.02282,0.75,True,
pop_1_op_e2_n7_251224_194452,bin_greedy,0.40588,0.045,0.65,True,
pop_1_op_e2_n9_251224_194452,bin_greedy,0.32498,0.02032,0.75,True,
pop_1_op_m1_n0_251224_194832,bin_greedy,0.24791,0.01245,0.72,True,
pop_1_op_m1_n10_251224_194832,bin_greedy,0.04236,0.045,0.65,True,
pop_1_op_m1_n11_251224_194832,bin_greedy,0.63658,0.045,0.65,True,
pop_1_op_m1_n12_251224_194832,bin_greedy,0.04014,0.045,0.65,True,
pop_1_op_m1_n13_251224_194832,bin_greedy,0.07657,0.035,0.65,True,
pop_1_op_m1_n14_251224_194832,bin_greedy,0.03552,0.025,0.65,True,
pop_1_op_m1_n15_251224_194832,bin_greedy,0.03984,0.045,0.65,True,
pop_1_op_m1_n16_251224_194832,bin_greedy,0.03954,0.025,0.65,True,
pop_1_op_m1_n17_251224_194832,bin_greedy,0.86508,0.025,0.65,True,
pop_1_op_m1_n18_251224_194832,bin_greedy,0.03773,0.02032,0.65,True,
pop_1_op_m1_n19_251224_194832,bin_greedy,0.63658,0.045,0.65,True,
pop_1_op_m1_n1_251224_194832,bin_greedy,0.03894,0.025,0.65,True,
pop_1_op_m1_n2_251224_194832,bin_greedy,0.63658,0.045,0.65,True,
pop_1_op_m1_n3_251224_194832,bin_greedy,0.37147,0.025,0.65,True,
pop_1_op_m1_n4_251224_194832,bin_greedy,0.68488,0.045,0.65,True,
pop_1_op_m1_n5_251224_194832,bin_greedy,0.04286,0.042,0.65,True,
pop_1_op_m1_n6_251224_194832,bin_greedy,0.03874,0.02032,0.75,True,
pop_1_op_m1_n7_251224_194832,bin_greedy,0.03984,0.025,0.65,True,
pop_1_op_m1_n8_251224_194832,bin_greedy,0.04216,0.025,0.65,True,
pop_1_op_m1_n9_251224_194832,bin_greedy,0.10041,0.01245,0.72,True,
pop_1_op_m2_n0_251224_195142,bin_greedy,1.51333,0.045,0.65,True,
pop_1_op_m2_n10_251224_195142,bin_greedy,0.63658,0.045,0.65,True,
pop_1_op_m2_n11_251224_195142,bin_greedy,0.05282,0.025,0.65,True,
pop_1_op_m2_n12_251224_195142,bin_greedy,0.03723,0.025,0.65,True,
pop_1_op_m2_n14_251224_195142,bin_greedy,0.16813,0.01245,0.72,True,
pop_1_op_m2_n15_251224_195142,bin_greedy,0.29741,0.025,0.65,True,
pop_1_op_m2_n16_251224_195142,bin_greedy,0.03682,0.025,0.65,True,
pop_1_op_m2_n17_251224_195142,bin_greedy,0.03984,0.025,0.65,True,
pop_1_op_m2_n18_251224_195142,bin_greedy,0.02083,0.02032,0.75,True,
pop_1_op_m2_n19_251224_195142,bin_greedy,0.03974,0.042,0.65,True,
pop_1_op_m2_n1_251224_195142,bin_greedy,0.03874,0.025,0.65,True,
pop_1_op_m2_n2_251224_195142,bin_greedy,0.04457,0.012,0.65,True,
pop_1_op_m2_n4_251224_195142,bin_greedy,0.03924,0.042,0.65,True,
pop_1_op_m2_n5_251224_195142,bin_greedy,0.03994,0.045,0.65,True,
pop_1_op_m2_n6_251224_195142,bin_greedy,0.03914,0.045,0.65,True,
pop_1_op_m2_n7_251224_195142,bin_greedy,0.0323,0.02032,0.75,True,
pop_1_op_m2_n8_251224_195142,bin_greedy,0.02425,0.02832,0.65,True,
pop_1_op_m2_n9_251224_195142,bin_greedy,0.03974,0.045,0.65,True,
pop_2_op_e1_n0_251224_195501,bin_greedy,0.03964,0.042,0.65,True,
pop_2_op_e1_n10_251224_195501,bin_greedy,1.51263,0.045,0.65,True,
pop_2_op_e1_n11_251224_195501,bin_greedy,0.13211,0.042,0.65,True,
pop_2_op_e1_n12_251224_195501,bin_greedy,1.11098,0.045,0.65,True,
pop_2_op_e1_n14_251224_195501,bin_greedy,0.04367,0.045,0.65,True,
pop_2_op_e1_n15_251224_195501,bin_greedy,0.46534,0.025,0.65,True,
pop_2_op_e1_n16_251224_195501,bin_greedy,0.07154,0.025,0.7,True,
pop_2_op_e1_n17_251224_195501,bin_greedy,1.51534,0.56847,0.65,True,
pop_2_op_e1_n18_251224_195501,bin_greedy,1.51534,0.045,0.65,True,
pop_2_op_e1_n19_251224_195501,bin_greedy,1.51534,0.045,0.65,True,
pop_2_op_e1_n1_251224_195501,bin_greedy,0.10846,0.042,0.65,True,
pop_2_op_e1_n2_251224_195501,bin_greedy,0.04065,0.02032,0.75,True,
pop_2_op_e1_n3_251224_195501,bin_greedy,1.51394,0.045,0.65,True,
pop_2_op_e1_n6_251224_195501,bin_greedy,0.06137,0.042,0.65,True,
pop_2_op_e1_n7_251224_195501,bin_greedy,0.03984,0.025,0.65,True,
pop_2_op_e1_n8_251224_195501,bin_greedy,0.03984,0.025,0.65,True,
pop_2_op_e1_n9_251224_195501,bin_greedy,0.40537,0.05071,0.65,True,
pop_2_op_e2_n0_251224_195847,bin_greedy,1.49643,0.045,0.65,True,
pop_2_op_e2_n10_251224_195847,bin_greedy,0.60761,0.045,0.65,True,
pop_2_op_e2_n11_251224_195847,bin_greedy,0.065,0.042,0.65,True,
pop_2_op_e2_n12_251224_195847,bin_greedy,1.15857,0.045,0.65,True,
pop_2_op_e2_n13_251224_195847,bin_greedy,0.84727,0.045,0.65,True,
pop_2_op_e2_n14_251224_195847,bin_greedy,1.31009,0.045,0.65,True,
pop_2_op_e2_n15_251224_195847,bin_greedy,0.03169,0.025,0.65,True,
pop_2_op_e2_n16_251224_195847,bin_greedy,1.36553,0.045,0.65,True,
pop_2_op_e2_n19_251224_195847,bin_greedy,0.03984,0.045,0.65,True,
pop_2_op_e2_n1_251224_195847,bin_greedy,0.04095,0.032,0.75,True,
pop_2_op_e2_n2_251224_195847,bin_greedy,1.20726,0.045,0.65,True,
pop_2_op_e2_n3_251224_195847,bin_greedy,0.02385,0.025,0.65,True,
pop_2_op_e2_n4_251224_195847,bin_greedy,0.89597,0.045,0.65,True,
pop_2_op_e2_n5_251224_195847,bin_greedy,0.31412,0.045,0.65,True,
pop_2_op_e2_n6_251224_195847,bin_greedy,0.16893,0.56927,0.65,True,
pop_2_op_e2_n7_251224_195847,bin_greedy,0.03984,0.025,0.65,True,
pop_2_op_e2_n8_251224_195847,bin_greedy,0.01147,0.02032,0.65,True,
pop_2_op_m1_n0_251224_200232,bin_greedy,0.11108,0.025,0.65,True,
pop_2_op_m1_n10_251224_200232,bin_greedy,0.03984,0.042,0.65,True,
pop_2_op_m1_n11_251224_200232,bin_greedy,0.03481,0.02832,0.75,True,
pop_2_op_m1_n12_251224_200232,bin_greedy,0.03984,0.045,0.65,True,
pop_2_op_m1_n13_251224_200232,bin_greedy,0.11903,0.025,0.65,True,
pop_2_op_m1_n14_251224_200232,bin_greedy,1.11691,0.042,0.65,True,
pop_2_op_m1_n15_251224_200232,bin_greedy,0.21229,0.042,0.65,True,
pop_2_op_m1_n17_251224_200232,bin_greedy,1.51162,0.045,0.65,True,
pop_2_op_m1_n18_251224_200232,bin_greedy,0.03984,0.025,0.65,True,
pop_2_op_m1_n19_251224_200232,bin_greedy,0.02978,0.025,0.7,True,
pop_2_op_m1_n1_251224_200232,bin_greedy,0.94979,0.042,0.65,True,
pop_2_op_m1_n2_251224_200232,bin_greedy,0.02777,0.025,0.65,True,
pop_2_op_m1_n3_251224_200232,bin_greedy,0.38495,0.025,0.65,True,
pop_2_op_m1_n4_251224_200232,bin_greedy,0.03803,0.012,0.75,True,
pop_2_op_m1_n5_251224_200232,bin_greedy,0.03773,0.02032,0.75,True,
pop_2_op_m1_n6_251224_200232,bin_greedy,0.03431,0.02032,0.75,True,
pop_2_op_m1_n7_251224_200232,bin_greedy,1.50971,0.56847,0.65,True,
pop_2_op_m2_n0_251224_200551,bin_greedy,0.08401,0.025,0.75,True,
pop_2_op_m2_n10_251224_200551,bin_greedy,0.03602,0.025,0.65,True,
pop_2_op_m2_n11_251224_200551,bin_greedy,0.07596,0.025,0.7,True,
pop_2_op_m2_n12_251224_200551,bin_greedy,0.03884,0.02032,0.75,True,
pop_2_op_m2_n13_251224_200551,bin_greedy,0.03964,0.042,0.65,True,
pop_2_op_m2_n14_251224_200551,bin_greedy,0.0327,0.025,0.65,True,
pop_2_op_m2_n15_251224_200551,bin_greedy,0.03401,0.02032,0.75,True,
pop_2_op_m2_n16_251224_200551,bin_greedy,0.04286,0.02232,0.65,True,
pop_2_op_m2_n17_251224_200551,bin_greedy,0.032,0.02032,0.65,True,
pop_2_op_m2_n18_251224_200551,bin_greedy,0.0336,0.02032,0.75,True,
pop_2_op_m2_n19_251224_200551,bin_greedy,0.03733,0.045,0.65,True,
pop_2_op_m2_n1_251224_200551,bin_greedy,0.02214,0.025,0.65,True,
pop_2_op_m2_n2_251224_200551,bin_greedy,0.03984,0.042,0.65,True,
pop_2_op_m2_n3_251224_200551,bin_greedy,0.03984,0.02042,0.75,True,
pop_2_op_m2_n4_251224_200551,bin_greedy,0.0328,0.045,0.65,True,
pop_2_op_m2_n5_251224_200551,bin_greedy,0.00956,0.02032,0.75,True,
pop_2_op_m2_n6_251224_200551,bin_greedy,0.04035,0.045,0.65,True,
pop_2_op_m2_n7_251224_200551,bin_greedy,0.24006,0.02032,0.75,True,
pop_2_op_m2_n8_251224_200551,bin_greedy,0.02666,0.04285,0.72,True,
pop_2_op_m2_n9_251224_200551,bin_greedy,0.01187,0.02032,0.65,True,
pop_3_op_e1_n0_251224_200916,bin_greedy,1.18614,0.042,0.65,True,
pop_3_op_e1_n10_251224_200916,bin_greedy,1.51534,0.045,0.65,True,
pop_3_op_e1_n11_251224_200916,bin_greedy,0.61234,0.045,0.65,True,
pop_3_op_e1_n12_251224_200916,bin_greedy,0.02264,0.045,0.65,True,
pop_3_op_e1_n13_251224_200916,bin_greedy,1.51353,0.045,0.65,True,
pop_3_op_e1_n14_251224_200916,bin_greedy,0.02415,0.042,0.65,True,
pop_3_op_e1_n16_251224_200916,bin_greedy,0.38133,0.035,0.65,True,
pop_3_op_e1_n17_251224_200916,bin_greedy,0.04035,0.032,0.65,True,
pop_3_op_e1_n18_251224_200916,bin_greedy,0.04296,0.032,0.65,True,
pop_3_op_e1_n19_251224_200916,bin_greedy,0.28162,0.045,0.65,True,
pop_3_op_e1_n1_251224_200916,bin_greedy,1.44008,0.045,0.65,True,
pop_3_op_e1_n2_251224_200916,bin_greedy,0.28715,0.045,0.65,True,
pop_3_op_e1_n3_251224_200916,bin_greedy,1.20103,0.045,0.65,True,
pop_3_op_e1_n5_251224_200916,bin_greedy,0.04709,0.045,0.65,True,
pop_3_op_e1_n7_251224_200916,bin_greedy,0.96549,0.045,0.65,True,
pop_3_op_e1_n8_251224_200916,bin_greedy,0.28896,0.035,0.65,True,
pop_3_op_e1_n9_251224_200916,bin_greedy,0.03431,0.025,0.65,True,
pop_3_op_e2_n0_251224_201332,bin_greedy,1.51273,0.56847,0.75,True,
pop_3_op_e2_n10_251224_201332,bin_greedy,1.51534,0.045,0.65,True,
pop_3_op_e2_n11_251224_201332,bin_greedy,0.03703,0.045,0.65,True,
pop_3_op_e2_n12_251224_201332,bin_greedy,0.03984,0.045,0.65,True,
pop_3_op_e2_n13_251224_201332,bin_greedy,0.03984,0.045,0.65,True,
pop_3_op_e2_n14_251224_201332,bin_greedy,0.88278,0.045,0.65,True,
pop_3_op_e2_n15_251224_201332,bin_greedy,0.0329,0.025,0.75,True,
pop_3_op_e2_n16_251224_201332,bin_greedy,1.47208,0.042,0.65,True,
pop_3_op_e2_n17_251224_201332,bin_greedy,1.51534,0.045,0.65,True,
pop_3_op_e2_n18_251224_201332,bin_greedy,0.16209,0.042,0.65,True,
pop_3_op_e2_n19_251224_201332,bin_greedy,1.51534,0.045,0.65,True,
pop_3_op_e2_n1_251224_201332,bin_greedy,0.15615,0.02282,0.75,True,
pop_3_op_e2_n2_251224_201332,bin_greedy,1.51323,0.045,0.65,True,
pop_3_op_e2_n3_251224_201332,bin_greedy,0.07365,0.035,0.65,True,
pop_3_op_e2_n4_251224_201332,bin_greedy,0.05252,0.045,0.65,True,
pop_3_op_e2_n5_251224_201332,bin_greedy,0.0495,0.032,0.65,True,
pop_3_op_e2_n6_251224_201332,bin_greedy,0.77935,0.045,0.65,True,
pop_3_op_e2_n8_251224_201332,bin_greedy,0.04387,0.56927,0.65,True,
pop_3_op_m1_n0_251224_201815,bin_greedy,0.03693,0.025,0.7,True,
pop_3_op_m1_n10_251224_201815,bin_greedy,0.02676,0.02032,0.75,True,
pop_3_op_m1_n11_251224_201815,bin_greedy,0.03521,0.025,0.65,True,
pop_3_op_m1_n12_251224_201815,bin_greedy,0.13201,0.02282,0.75,True,
pop_3_op_m1_n13_251224_201815,bin_greedy,0.08059,0.02042,0.75,True,
pop_3_op_m1_n14_251224_201815,bin_greedy,0.04236,0.045,0.65,True,
pop_3_op_m1_n15_251224_201815,bin_greedy,0.03622,0.02832,0.75,True,
pop_3_op_m1_n16_251224_201815,bin_greedy,0.61284,0.045,0.65,True,
pop_3_op_m1_n17_251224_201815,bin_greedy,0.13211,0.025,0.75,True,
pop_3_op_m1_n18_251224_201815,bin_greedy,0.03984,0.025,0.65,True,
pop_3_op_m1_n19_251224_201815,bin_greedy,0.20777,0.045,0.65,True,
pop_3_op_m1_n1_251224_201815,bin_greedy,1.51253,0.045,0.65,True,
pop_3_op_m1_n2_251224_201815,bin_greedy,0.0169,0.02032,0.75,True,
pop_3_op_m1_n3_251224_201815,bin_greedy,0.13311,0.025,0.65,True,
pop_3_op_m1_n4_251224_201815,bin_greedy,0.02344,0.02032,0.65,True,
pop_3_op_m1_n5_251224_201815,bin_greedy,0.03189,0.025,0.65,True,
pop_3_op_m1_n6_251224_201815,bin_greedy,0.229,0.025,0.65,True,
pop_3_op_m1_n7_251224_201815,bin_greedy,1.51534,0.045,0.65,True,
pop_3_op_m1_n8_251224_201815,bin_greedy,0.19398,0.045,0.65,True,
pop_3_op_m1_n9_251224_201815,bin_greedy,0.03028,0.045,0.65,True,
pop_3_op_m2_n0_251224_202201,bin_greedy,0.02535,0.045,0.65,True,
pop_3_op_m2_n10_251224_202201,bin_greedy,0.03461,0.025,0.65,True,
pop_3_op_m2_n11_251224_202201,bin_greedy,0.03954,0.025,0.65,True,
pop_3_op_m2_n12_251224_202201,bin_greedy,0.0332,0.02032,0.65,True,
pop_3_op_m2_n13_251224_202201,bin_greedy,0.03401,0.025,0.65,True,
pop_3_op_m2_n14_251224_202201,bin_greedy,0.02686,0.045,0.65,True,
pop_3_op_m2_n15_251224_202201,bin_greedy,0.09951,0.025,0.65,True,
pop_3_op_m2_n16_251224_202201,bin_greedy,0.01932,0.025,0.65,True,
pop_3_op_m2_n17_251224_202201,bin_greedy,0.02807,0.042,0.65,True,
pop_3_op_m2_n18_251224_202201,bin_greedy,0.03139,0.025,0.65,True,
pop_3_op_m2_n19_251224_202201,bin_greedy,0.01922,0.02032,0.65,True,
pop_3_op_m2_n1_251224_202201,bin_greedy,0.02324,0.02032,0.65,True,
pop_3_op_m2_n2_251224_202201,bin_greedy,0.49522,0.035,0.65,True,
pop_3_op_m2_n3_251224_202201,bin_greedy,0.03803,0.025,0.65,True,
pop_3_op_m2_n4_251224_202201,bin_greedy,0.01368,0.02032,0.65,True,
pop_3_op_m2_n5_251224_202201,bin_greedy,0.02113,0.045,0.65,True,
pop_3_op_m2_n6_251224_202201,bin_greedy,0.03159,0.02032,0.65,True,
pop_3_op_m2_n7_251224_202201,bin_greedy,0.01902,0.02032,0.65,True,
pop_3_op_m2_n8_251224_202201,bin_greedy,0.03542,0.045,0.65,True,
pop_3_op_m2_n9_251224_202201,bin_greedy,0.21431,0.045,0.65,True,
pop_4_op_e1_n0_251224_202609,bin_greedy,0.03984,0.045,0.65,True,
pop_4_op_e1_n10_251224_202609,bin_greedy,0.90894,0.56847,0.75,True,
pop_4_op_e1_n11_251224_202609,bin_greedy,0.03954,0.045,0.65,True,
pop_4_op_e1_n12_251224_202609,bin_greedy,0.03984,0.02032,0.75,True,
pop_4_op_e1_n13_251224_202609,bin_greedy,0.03944,0.045,0.65,True,
pop_4_op_e1_n14_251224_202609,bin_greedy,0.03884,0.045,0.65,True,
pop_4_op_e1_n15_251224_202609,bin_greedy,0.03984,0.045,0.65,True,
pop_4_op_e1_n16_251224_202609,bin_greedy,1.51424,0.042,0.65,True,
pop_4_op_e1_n17_251224_202609,bin_greedy,0.11057,0.02032,0.65,True,
pop_4_op_e1_n18_251224_202609,bin_greedy,1.51534,0.56847,0.75,True,
pop_4_op_e1_n19_251224_202609,bin_greedy,1.47822,0.56847,0.65,True,
pop_4_op_e1_n1_251224_202609,bin_greedy,1.51343,0.045,0.65,True,
pop_4_op_e1_n3_251224_202609,bin_greedy,1.28192,0.045,0.65,True,
pop_4_op_e1_n4_251224_202609,bin_greedy,1.51534,0.56847,0.65,True,
pop_4_op_e1_n5_251224_202609,bin_greedy,0.04316,0.042,0.65,True,
pop_4_op_e1_n6_251224_202609,bin_greedy,0.03954,0.042,0.65,True,
pop_4_op_e1_n7_251224_202609,bin_greedy,1.47832,0.045,0.65,True,
pop_4_op_e1_n8_251224_202609,bin_greedy,1.51534,0.045,0.65,True,
pop_4_op_e1_n9_251224_202609,bin_greedy,1.51253,0.56847,0.65,True,
pop_4_op_e2_n10_251224_203033,bin_greedy,0.02968,0.025,0.65,True,
pop_4_op_e2_n11_251224_203033,bin_greedy,1.51534,0.042,0.65,True,
pop_4_op_e2_n12_251224_203033,bin_greedy,0.01087,0.025,0.65,True,
pop_4_op_e2_n13_251224_203033,bin_greedy,0.04699,0.025,0.65,True,
pop_4_op_e2_n14_251224_203033,bin_greedy,1.15847,0.045,0.65,True,
pop_4_op_e2_n16_251224_203033,bin_greedy,0.0648,0.042,0.65,True,
pop_4_op_e2_n17_251224_203033,bin_greedy,0.74837,0.287,0.65,True,
pop_4_op_e2_n18_251224_203033,bin_greedy,0.05161,0.035,0.65,True,
pop_4_op_e2_n19_251224_203033,bin_greedy,1.48818,0.045,0.65,True,
pop_4_op_e2_n2_251224_203033,bin_greedy,0.33927,0.035,0.65,True,
pop_4_op_e2_n4_251224_203033,bin_greedy,0.03984,0.042,0.75,True,
